pdb,total_sasa,rl
seq_015469_model_0.pdb,9312.760565629977,5.04927450675
seq_015470_model_0.pdb,9971.30792104806,7.94879091513
seq_015471_model_0.pdb,9667.111893989018,5.51180348796
seq_015472_model_0.pdb,9568.292625506592,8.32819049138
seq_015473_model_0.pdb,10007.03428935924,8.02372203978
seq_015474_model_0.pdb,9736.15934519674,7.79479537477
seq_015475_model_0.pdb,9267.567102523966,7.6472592975
seq_015476_model_0.pdb,10484.432938250098,3.83010553784
seq_015477_model_0.pdb,8840.35391764053,8.02583912806
seq_015478_model_0.pdb,9223.116451419826,7.41709058181
seq_015479_model_0.pdb,9803.952489182164,6.72009199199
seq_015480_model_0.pdb,8811.976244637504,6.6838083671
seq_015481_model_0.pdb,11681.943134214613,7.4159208835
seq_015482_model_0.pdb,9863.555330333224,6.86369369455
seq_015483_model_0.pdb,9196.893585790252,7.97191521309
seq_015484_model_0.pdb,9496.876281538363,6.19234106788
seq_015485_model_0.pdb,9160.850531666389,8.29859916677
seq_015486_model_0.pdb,9540.139361332527,4.87378360802
seq_015487_model_0.pdb,9100.468265920395,6.04810176418
seq_015488_model_0.pdb,8405.998343402483,5.22300349598
seq_015489_model_0.pdb,9222.798014682176,5.48595489356
seq_015490_model_0.pdb,10049.394635426032,2.95908515346
seq_015491_model_0.pdb,9498.887950750464,7.54519262898
seq_015492_model_0.pdb,7530.615469457047,5.06936344686
seq_015493_model_0.pdb,9489.78097982366,4.43547311314
seq_015494_model_0.pdb,9712.38893141036,3.33078399638
seq_015495_model_0.pdb,9405.605944517662,7.67329025497
seq_015496_model_0.pdb,9563.068769461976,7.87182080773
seq_015497_model_0.pdb,9279.437318361885,7.65578603349
seq_015498_model_0.pdb,9791.462854644722,4.45181909486
seq_015499_model_0.pdb,8986.162395215684,7.61561942934
seq_015500_model_0.pdb,9516.657945374176,8.29138975218
seq_015501_model_0.pdb,8872.870361691284,7.01069625494
seq_015502_model_0.pdb,10433.524834713868,8.36696191833
seq_015503_model_0.pdb,9341.012762079114,8.13271652637
seq_015504_model_0.pdb,9810.339698786289,3.46079754561
seq_015505_model_0.pdb,9655.454712966924,7.42853086168
seq_015506_model_0.pdb,9767.747950903524,4.60656453691
seq_015507_model_0.pdb,8450.246053722178,3.35172793896
seq_015508_model_0.pdb,8937.64062112192,6.69170401868
seq_015509_model_0.pdb,8335.908198306353,6.81485804899
seq_015510_model_0.pdb,8661.470823889178,7.94340198029
seq_015511_model_0.pdb,9482.66857079684,5.80181856861
seq_015512_model_0.pdb,9691.62630591496,7.89033068706
seq_015513_model_0.pdb,9566.536447362929,4.22584122928
seq_015514_model_0.pdb,9728.802304023147,3.87025108264
seq_015515_model_0.pdb,9253.957132400194,7.35393124268
seq_015516_model_0.pdb,9447.562865190012,7.44083949204
seq_015517_model_0.pdb,9824.157572482964,7.57158233251
seq_015518_model_0.pdb,9692.701096750809,3.58621055505
seq_015519_model_0.pdb,9779.478407911638,5.26866841757
seq_015520_model_0.pdb,8736.150253885164,3.61899670136
seq_015521_model_0.pdb,9493.499213328772,5.33005368298
seq_015522_model_0.pdb,9694.905400796357,7.33426249931
seq_015523_model_0.pdb,8926.622882809548,7.76271443547
seq_015524_model_0.pdb,9410.587365594523,5.79102305919
seq_015525_model_0.pdb,9495.368770805391,7.56993119439
seq_015526_model_0.pdb,9183.13950176307,3.39785162308
seq_015527_model_0.pdb,9408.253353991977,4.14953782347
seq_015528_model_0.pdb,9376.55823799578,3.49768532026
seq_015529_model_0.pdb,9319.172213682905,7.13302053976
seq_015530_model_0.pdb,10082.938159795409,4.96683458747
seq_015531_model_0.pdb,9690.90984754842,4.4357971792
seq_015532_model_0.pdb,9476.27035635644,6.65116395567
seq_015533_model_0.pdb,9507.483780910685,8.35458737844
seq_015534_model_0.pdb,9061.128988816554,6.86092706654
seq_015535_model_0.pdb,9977.50028093011,3.04821932705
seq_015536_model_0.pdb,9984.24517209503,7.50335058001
seq_015537_model_0.pdb,9316.8751536998,3.56287487595
seq_015538_model_0.pdb,9607.793109413553,7.48403050752
seq_015539_model_0.pdb,9245.533753010668,7.30385808671
seq_015540_model_0.pdb,9418.94176028785,4.8470728731
seq_015541_model_0.pdb,10050.38110974916,6.79123930775
seq_015542_model_0.pdb,9535.371491800608,3.70430046657
seq_015543_model_0.pdb,8872.192540802502,6.16281047996
seq_015544_model_0.pdb,8922.9922288528,8.38501782928
seq_015545_model_0.pdb,8703.757206626342,7.37718453519
seq_015546_model_0.pdb,9115.41676409903,4.88202353934
seq_015547_model_0.pdb,9092.001831960852,8.17864556122
seq_015548_model_0.pdb,9376.317476542996,4.4557393416
seq_015549_model_0.pdb,9582.564074242966,6.57783103889
seq_015550_model_0.pdb,9216.841265534713,7.47624759045
seq_015551_model_0.pdb,9500.003683264567,4.1940008399
seq_015552_model_0.pdb,10086.68748357562,4.04396180546
seq_015553_model_0.pdb,9647.540723664915,6.59800450657
seq_015554_model_0.pdb,9738.758141952963,3.67866357226
seq_015555_model_0.pdb,9913.758664862711,7.59296079159
seq_015556_model_0.pdb,9480.681249615736,6.86528902389
seq_015557_model_0.pdb,8831.612542506973,8.16869921594
seq_015558_model_0.pdb,8800.575389464397,7.42018867373
seq_015559_model_0.pdb,10201.523658511496,3.24299795673
seq_015560_model_0.pdb,9639.060921960005,5.2504205108
seq_015561_model_0.pdb,9340.96704962508,7.55399009297
seq_015562_model_0.pdb,8881.878375103272,3.56237681689
seq_015563_model_0.pdb,9217.315880917147,6.13360649918
seq_015564_model_0.pdb,9931.08926870474,7.92621680957
seq_015565_model_0.pdb,8890.472889629193,4.05370819328
seq_015566_model_0.pdb,8513.496758032232,7.85837283659
seq_015567_model_0.pdb,9565.93098032396,3.94337203647
seq_015568_model_0.pdb,9571.915880716051,3.95774562938
seq_015569_model_0.pdb,8511.426418916662,7.26322405398
seq_015570_model_0.pdb,9592.837216633969,8.30159266637
seq_015571_model_0.pdb,9128.408731879728,7.31932604316
seq_015572_model_0.pdb,9106.202459654822,3.60736164374
seq_015573_model_0.pdb,9467.13727860514,3.14388950123
seq_015574_model_0.pdb,9145.023307527024,7.59649530186
seq_015575_model_0.pdb,9694.388375261378,3.35536673039
seq_015576_model_0.pdb,9325.12666473109,4.56522173099
seq_015577_model_0.pdb,9346.348273306,5.50797380455
seq_015578_model_0.pdb,8816.824879907537,7.67033897161
seq_015579_model_0.pdb,9558.538332735186,4.26425478881
seq_015580_model_0.pdb,8893.061478912901,3.83205591023
seq_015581_model_0.pdb,9014.70406959573,4.55599543503
seq_015582_model_0.pdb,9474.804119848342,3.81032802641
seq_015583_model_0.pdb,9557.902396296136,4.9494415365
seq_015584_model_0.pdb,10446.510509467462,7.71940838364
seq_015585_model_0.pdb,7686.191790930624,7.83882064121
seq_015586_model_0.pdb,10061.939195142846,6.43839932533
seq_015587_model_0.pdb,8270.884902531538,7.34697763926
seq_015588_model_0.pdb,7751.436386683531,4.86329808079
seq_015589_model_0.pdb,8357.530019199023,7.53646782982
seq_015590_model_0.pdb,8227.485797740048,6.75518717669
seq_015591_model_0.pdb,9067.850154026915,5.74410504879
seq_015592_model_0.pdb,9025.542278660649,6.28015229503
seq_015593_model_0.pdb,8691.429322861979,3.64685468036
seq_015594_model_0.pdb,9599.692637205108,7.69082024146
seq_015595_model_0.pdb,9037.25480633186,8.15991518581
seq_015596_model_0.pdb,9411.091551444526,4.70610727847
seq_015597_model_0.pdb,9027.12271027754,8.08656598905
seq_015598_model_0.pdb,9660.28639536983,7.81344906766
seq_015599_model_0.pdb,9398.306823370973,7.90445328076
seq_015600_model_0.pdb,9965.451803222088,8.33190660188
seq_015601_model_0.pdb,8611.36154767485,7.57217260922
seq_015602_model_0.pdb,9796.584544232568,4.0932109546
seq_015603_model_0.pdb,10420.275426483717,7.73157777261
seq_015604_model_0.pdb,9712.714010317706,7.95508845562
seq_015605_model_0.pdb,9309.11805123658,4.79924402924
seq_015606_model_0.pdb,9512.415594788716,3.30594019682
seq_015607_model_0.pdb,9378.57988806893,4.55965468345
seq_015608_model_0.pdb,9539.229924166366,5.86073600925
seq_015609_model_0.pdb,9209.615093624683,5.19052353969
seq_015610_model_0.pdb,8989.176563221396,4.26784392066
seq_015611_model_0.pdb,8863.759951019507,6.24626234551
seq_015612_model_0.pdb,9446.01358029591,7.62642661268
seq_015613_model_0.pdb,9206.283526137742,7.46198646016
seq_015614_model_0.pdb,9702.439617066426,6.01663828978
seq_015615_model_0.pdb,9908.650192762492,5.838129564
seq_015616_model_0.pdb,8822.877314621737,7.45623333154
seq_015617_model_0.pdb,9237.07642324784,7.49809280231
seq_015618_model_0.pdb,9095.696840336785,3.02018760901
seq_015619_model_0.pdb,9615.150586773783,4.42603616082
seq_015620_model_0.pdb,10242.909605119268,5.41870496319
seq_015621_model_0.pdb,8959.788880580125,4.40658624498
seq_015622_model_0.pdb,9380.04937836591,7.6558564446
seq_015623_model_0.pdb,8916.215999355629,7.43028457003
seq_015624_model_0.pdb,9377.619294390835,3.77465354716
seq_015625_model_0.pdb,8993.242065373948,3.60356984358
seq_015626_model_0.pdb,9346.231938820558,4.61905295011
seq_015627_model_0.pdb,7839.880509523904,6.33074059934
seq_015628_model_0.pdb,9199.419575954937,3.87166404439
seq_015629_model_0.pdb,9344.782198793404,7.93249168312
seq_015630_model_0.pdb,9724.874897409542,7.82900579042
seq_015631_model_0.pdb,9122.742429871514,4.3316379899
seq_015632_model_0.pdb,9210.690404922403,7.6982416324
seq_015633_model_0.pdb,9178.952275807424,4.34351288974
seq_015634_model_0.pdb,9895.988164240864,7.54137237757
seq_015635_model_0.pdb,9621.237692740762,7.57235090452
seq_015636_model_0.pdb,8916.107581530836,7.86244175996
seq_015637_model_0.pdb,9127.761596889512,8.10669741239
seq_015638_model_0.pdb,9454.549858540928,8.20758511384
seq_015639_model_0.pdb,9708.248993886584,4.48448219246
seq_015640_model_0.pdb,9609.766373413137,8.19793078189
seq_015641_model_0.pdb,9478.005454947695,7.69234544195
seq_015642_model_0.pdb,9461.392159987006,8.28123536569
seq_015643_model_0.pdb,8760.541076201336,7.4578532463
seq_015644_model_0.pdb,8340.970972716088,4.59921523352
seq_015645_model_0.pdb,9583.353320886,7.91271881577
seq_015646_model_0.pdb,9724.769655954957,4.41492740023
seq_015647_model_0.pdb,9056.487755421103,6.21214341903
seq_015648_model_0.pdb,9598.599459901232,2.90113109376
seq_015649_model_0.pdb,8901.898183502948,4.75311392634
seq_015650_model_0.pdb,10247.02989664359,7.95702485514
seq_015651_model_0.pdb,10065.14780822665,4.27840609431
seq_015652_model_0.pdb,9695.74974861454,8.0615878334
seq_015653_model_0.pdb,9324.65788498889,7.88776582038
seq_015654_model_0.pdb,9672.426927489889,3.40979949233
seq_015655_model_0.pdb,9337.6242840215,3.58472150121
seq_015656_model_0.pdb,8686.263450426577,8.24514130706
seq_015657_model_0.pdb,9069.801650875032,8.3420231084
seq_015658_model_0.pdb,9778.271774606052,3.55032541015
seq_015659_model_0.pdb,9858.249090987812,7.65155954082
seq_015660_model_0.pdb,9250.95467778356,3.04269998539
seq_015661_model_0.pdb,9659.01065834838,8.12088891521
seq_015662_model_0.pdb,9948.547375704646,4.19630859867
seq_015663_model_0.pdb,9093.458993685092,7.77897659126
seq_015664_model_0.pdb,8741.309597833284,5.75593058778
seq_015665_model_0.pdb,9313.497037844692,5.06253033865
seq_015666_model_0.pdb,9251.41494837465,4.96324082899
seq_015667_model_0.pdb,9440.264418677654,7.78290142732
seq_015668_model_0.pdb,9526.72551814021,7.17644583471
seq_015669_model_0.pdb,9372.160021620808,5.59418359394
seq_015670_model_0.pdb,8647.187047689886,7.25063261245
seq_015671_model_0.pdb,10061.481949657464,3.81008510086
seq_015672_model_0.pdb,9296.84132192143,7.6589417285
seq_015673_model_0.pdb,9045.883032540529,4.45293704372
seq_015674_model_0.pdb,9845.079237685555,7.63876967602
seq_015675_model_0.pdb,9486.884642668125,7.16253065835
seq_015676_model_0.pdb,8974.556882070909,3.13502310509
seq_015677_model_0.pdb,9135.85936752815,7.37588480076
seq_015678_model_0.pdb,9213.615128882464,3.31441365339
seq_015679_model_0.pdb,8854.305306243996,4.84730653919
seq_015680_model_0.pdb,9791.191173895062,3.74889153087
seq_015681_model_0.pdb,9457.944241316363,7.00004556454
seq_015682_model_0.pdb,9102.76383300228,5.47861097922
seq_015683_model_0.pdb,9472.199476107431,5.70206410099
seq_015684_model_0.pdb,10518.749115085178,7.84640477932
seq_015685_model_0.pdb,9155.152269811975,5.94694046258
seq_015686_model_0.pdb,10391.677549920849,7.3070169203
seq_015687_model_0.pdb,9221.58586500104,6.40690463882
seq_015688_model_0.pdb,9680.878364163107,7.08996249756
seq_015689_model_0.pdb,8691.250932456585,4.46276165338
seq_015690_model_0.pdb,9448.486775644766,7.85515364248
seq_015691_model_0.pdb,9593.297552386402,3.99276940723
seq_015692_model_0.pdb,9219.549612106155,7.78298389186
seq_015693_model_0.pdb,9691.918138071042,5.29056619177
seq_015694_model_0.pdb,9099.432354883464,7.73023056988
seq_015695_model_0.pdb,9014.248158267044,7.62723894963
seq_015696_model_0.pdb,9412.423149966937,8.36262485976
seq_015697_model_0.pdb,9001.381512173237,8.4513473242
seq_015698_model_0.pdb,8617.625137724639,3.94651307637
seq_015699_model_0.pdb,9191.10395389876,7.31469059775
seq_015700_model_0.pdb,9364.384964769624,3.2631273423
seq_015701_model_0.pdb,8288.669342889692,5.88742685979
seq_015702_model_0.pdb,9694.74090322427,5.78812166699
seq_015703_model_0.pdb,9384.506010207177,4.27061582677
seq_015704_model_0.pdb,9427.053618201391,6.90119231229
seq_015705_model_0.pdb,9577.85470130968,7.78500157842
seq_015706_model_0.pdb,8073.901069321312,3.55885910762
seq_015707_model_0.pdb,9562.935277596049,6.74415120832
seq_015708_model_0.pdb,9686.502352636608,7.89253408915
seq_015709_model_0.pdb,9163.943746410909,5.13295475231
seq_015710_model_0.pdb,9289.646069116005,3.87034432724
seq_015711_model_0.pdb,8975.077710779888,4.22873064768
seq_015712_model_0.pdb,9111.371239323824,7.39755753631
seq_015713_model_0.pdb,9247.047206024406,4.81258313245
seq_015714_model_0.pdb,9600.661343753836,7.61477634369
seq_015715_model_0.pdb,8966.51605833408,3.32767652143
seq_015716_model_0.pdb,8735.752549814059,3.74897921579
seq_015717_model_0.pdb,8718.56330283992,8.34247971272
seq_015718_model_0.pdb,9127.71548069961,5.04862425517
seq_015719_model_0.pdb,8580.99316165115,5.13992994218
seq_015720_model_0.pdb,9227.172409000865,4.81017222037
seq_015721_model_0.pdb,9719.504643180888,7.88576590863
seq_015722_model_0.pdb,9450.74754070326,7.98468571176
seq_015723_model_0.pdb,9231.140886976307,6.3413029361
seq_015724_model_0.pdb,8950.513617019427,6.71044450162
seq_015725_model_0.pdb,9263.066135435489,7.66863188122
seq_015726_model_0.pdb,8800.082500762313,3.55750551442
seq_015727_model_0.pdb,9810.975265764318,3.59192486353
seq_015728_model_0.pdb,9212.99158508536,7.10675631946
seq_015729_model_0.pdb,9202.54501911835,8.11088366218
seq_015730_model_0.pdb,9397.544062490846,7.54690221847
seq_015731_model_0.pdb,9131.372073557352,6.40894355783
seq_015732_model_0.pdb,9240.620571674848,3.0219782341
seq_015733_model_0.pdb,8707.95055378284,7.60112805158
seq_015734_model_0.pdb,8988.356416472763,7.96200735571
seq_015735_model_0.pdb,9112.44517321176,7.65695370487
seq_015736_model_0.pdb,9593.567531839532,3.50154395641
seq_015737_model_0.pdb,9134.098132835248,4.24878214005
seq_015738_model_0.pdb,9226.017171520576,4.33756928201
seq_015739_model_0.pdb,9329.90732674717,3.20513030843
seq_015740_model_0.pdb,9465.96920715265,3.63067839653
seq_015741_model_0.pdb,8812.50995894049,3.87128453188
seq_015742_model_0.pdb,8560.4649424334,3.74417588222
seq_015743_model_0.pdb,8452.892749367931,4.27414267234
seq_015744_model_0.pdb,9641.118404871651,4.91946018845
seq_015745_model_0.pdb,9283.911540870902,8.12205977952
seq_015746_model_0.pdb,8926.590155385276,7.79419560604
seq_015747_model_0.pdb,9820.120047064043,3.56241416759
seq_015748_model_0.pdb,9243.500264997743,4.64843887663
seq_015749_model_0.pdb,9389.391302766504,5.12152560333
seq_015750_model_0.pdb,9378.708435788856,8.3338413322
seq_015751_model_0.pdb,9671.480451666026,3.83462050606
seq_015752_model_0.pdb,8336.61886480401,4.92041870523
seq_015753_model_0.pdb,9036.41966967634,7.3318546425
seq_015754_model_0.pdb,8242.846258711601,8.3924250237
seq_015755_model_0.pdb,9320.679975153304,5.85391669082
seq_015756_model_0.pdb,9375.558327579334,5.75429434389
seq_015757_model_0.pdb,9149.049575017923,6.56934420934
seq_015758_model_0.pdb,9129.853428084289,6.20815113589
seq_015759_model_0.pdb,9429.544908538552,2.90453920678
seq_015760_model_0.pdb,9680.494775356685,4.30485828186
seq_015761_model_0.pdb,8739.909227807459,3.67534040626
seq_015762_model_0.pdb,9522.442839807822,7.80819487512
seq_015763_model_0.pdb,9243.425226564425,4.29850653962
seq_015764_model_0.pdb,9310.04930765346,7.45456832169
seq_015765_model_0.pdb,9570.565277961758,3.49198585325
seq_015766_model_0.pdb,9734.195774465918,6.22045898833
seq_015767_model_0.pdb,9460.078422428776,5.99512075471
seq_015768_model_0.pdb,10108.055764675244,3.05572143364
seq_015769_model_0.pdb,9178.111648976435,2.62042350675
seq_015770_model_0.pdb,9945.175133991948,7.60531046099
seq_015771_model_0.pdb,9152.231328712904,3.75080604873
seq_015772_model_0.pdb,9247.998918004225,3.70370301944
seq_015773_model_0.pdb,9391.66785416758,8.03978485759
seq_015774_model_0.pdb,9723.338118932614,7.86755812227
seq_015775_model_0.pdb,9523.399607543774,8.46923834279
seq_015776_model_0.pdb,9869.779613497092,4.94640146639
seq_015777_model_0.pdb,9592.275022133392,4.56530004928
seq_015778_model_0.pdb,9687.4005954004,4.68505985712
seq_015779_model_0.pdb,9043.106739052026,4.13561933595
seq_015780_model_0.pdb,8758.913633292703,6.88319954192
seq_015781_model_0.pdb,10540.62212489895,4.32352083354
seq_015782_model_0.pdb,9544.21843910092,8.0466938793
seq_015783_model_0.pdb,8857.778814825973,3.38729187503
seq_015784_model_0.pdb,9656.882069800818,3.21007543843
seq_015785_model_0.pdb,8869.919194026392,7.54175722478
seq_015786_model_0.pdb,8276.151775052707,7.3786927044
seq_015787_model_0.pdb,8854.830745537272,3.12379820803
seq_015788_model_0.pdb,9358.21612928042,3.67847841477
seq_015789_model_0.pdb,10005.187940552594,7.24907654121
seq_015790_model_0.pdb,8905.58113635384,7.54368521097
seq_015791_model_0.pdb,9552.014666522164,5.19178925107
seq_015792_model_0.pdb,9298.293549157805,8.03465719914
seq_015793_model_0.pdb,9409.796457324255,4.78374017258
seq_015794_model_0.pdb,9408.755326329034,7.06174723721
seq_015795_model_0.pdb,9469.451033028075,3.55350206816
seq_015796_model_0.pdb,9982.652664622145,7.8703175348
seq_015797_model_0.pdb,9580.01194046445,3.55263309106
seq_015798_model_0.pdb,8522.762800862622,8.11256164098
seq_015799_model_0.pdb,8822.472654549689,5.13295790794
seq_015800_model_0.pdb,9396.617505370965,8.27167311759
seq_015801_model_0.pdb,9919.026580430367,7.51723845668
seq_015802_model_0.pdb,9324.953752774569,8.14556762123
seq_015803_model_0.pdb,8783.846599857086,5.79917876679
seq_015804_model_0.pdb,9282.502896304562,4.65527831223
seq_015805_model_0.pdb,9360.014726276788,7.8874299062
seq_015806_model_0.pdb,9010.206116030506,7.77294643038
seq_015807_model_0.pdb,9896.39282338178,8.19357610062
seq_015808_model_0.pdb,8699.779891953582,4.4028449799
seq_015809_model_0.pdb,10004.013593779604,4.7602454344
seq_015810_model_0.pdb,9877.361535130303,4.6587541133
seq_015811_model_0.pdb,9523.78787530094,7.6880362671
seq_015812_model_0.pdb,9869.315132607331,5.01577082383
seq_015813_model_0.pdb,9346.40920273519,5.35322241848
seq_015814_model_0.pdb,8666.97679401857,5.70010193527
seq_015815_model_0.pdb,7679.313155780751,5.17790885196
seq_015816_model_0.pdb,9445.80971710062,6.68318988015
seq_015817_model_0.pdb,9662.600607301403,3.502882751
seq_015818_model_0.pdb,8797.891032809004,3.10274040887
seq_015819_model_0.pdb,9770.260629581386,5.06939687714
seq_015820_model_0.pdb,9205.587718037104,5.23540418301
seq_015821_model_0.pdb,9107.29501180369,6.51085936968
seq_015822_model_0.pdb,9681.94556160965,7.66817496623
seq_015823_model_0.pdb,9023.759396555984,8.17746953288
seq_015824_model_0.pdb,9487.241138736696,5.20429124023
seq_015825_model_0.pdb,9488.966302794406,7.87060849409
seq_015826_model_0.pdb,10002.902355689725,4.20471976736
seq_015827_model_0.pdb,9228.869450849916,3.85821894872
seq_015828_model_0.pdb,9812.497807471624,8.38712274597
seq_015829_model_0.pdb,8728.201596152188,8.06296648228
seq_015830_model_0.pdb,9307.950310797578,7.18912264026
seq_015831_model_0.pdb,9424.188047672107,5.05758473819
seq_015832_model_0.pdb,8102.884677551535,7.58212248055
seq_015833_model_0.pdb,8688.70301460304,7.41236926102
seq_015834_model_0.pdb,8878.039802531819,8.04407632837
seq_015835_model_0.pdb,8325.369160306553,7.15048001701
seq_015836_model_0.pdb,9332.139689714491,7.98010657324
seq_015837_model_0.pdb,10120.58228062818,7.18377454937
seq_015838_model_0.pdb,8625.312686608502,3.92362346573
seq_015839_model_0.pdb,9615.616884890387,5.1218700659
seq_015840_model_0.pdb,9335.52406315566,3.30195809871
seq_015841_model_0.pdb,9184.449308831969,8.18541168626
seq_015842_model_0.pdb,9691.62780557396,8.11069801883
seq_015843_model_0.pdb,9394.882460001803,7.16910753933
seq_015844_model_0.pdb,9544.45480525064,3.12399900285
seq_015845_model_0.pdb,9314.238991897742,2.6131408504
seq_015846_model_0.pdb,9404.758572344712,6.74333829993
seq_015847_model_0.pdb,9183.615321533054,3.35581888224
seq_015848_model_0.pdb,9153.6573887399,4.81312207767
seq_015849_model_0.pdb,9494.639423344364,7.96823004358
seq_015850_model_0.pdb,9371.534565853832,4.41232001576
seq_015851_model_0.pdb,9364.37365018764,4.73103859693
seq_015852_model_0.pdb,9475.728637419605,7.80730529972
seq_015853_model_0.pdb,9645.542455932176,3.97783818719
seq_015854_model_0.pdb,10015.46639193411,8.41060317475
seq_015855_model_0.pdb,9548.970425871645,7.46094264125
seq_015856_model_0.pdb,9718.367778909203,4.35658663773
seq_015857_model_0.pdb,9627.562673613636,7.6345233697
seq_015858_model_0.pdb,9224.297235253867,7.48224335001
seq_015859_model_0.pdb,9135.93769682038,3.80788502164
seq_015860_model_0.pdb,8979.456367973859,4.1023273947
seq_015861_model_0.pdb,9222.713805280697,6.59259293313
seq_015862_model_0.pdb,9771.54293131408,4.55768860912
seq_015863_model_0.pdb,8657.714694748089,8.42077826355
seq_015864_model_0.pdb,10140.430435942912,4.70916444657
seq_015865_model_0.pdb,7432.337295873896,8.03100802998
seq_015866_model_0.pdb,9123.636527118186,4.38916303591
seq_015867_model_0.pdb,9963.567384597474,5.5608256394
seq_015868_model_0.pdb,9362.94038950857,7.78610993186
seq_015869_model_0.pdb,9056.358159641972,3.36792583816
seq_015870_model_0.pdb,9741.734690076511,4.56269274967
seq_015871_model_0.pdb,8858.699001492529,6.08862746702
seq_015872_model_0.pdb,8965.593620704556,3.66311301797
seq_015873_model_0.pdb,8992.193689667938,7.06514282834
seq_015874_model_0.pdb,8956.76295949162,7.95845906042
seq_015875_model_0.pdb,8805.415739019214,4.62385635407
seq_015876_model_0.pdb,9219.88462031256,6.8834845875
seq_015877_model_0.pdb,9277.264949011382,3.08924336603
seq_015878_model_0.pdb,8126.925136140924,4.31904026447
seq_015879_model_0.pdb,9836.97361275122,5.66063651671
seq_015880_model_0.pdb,8797.000935113614,3.82451519015
seq_015881_model_0.pdb,9203.576673969304,5.74467210167
seq_015882_model_0.pdb,9537.57657276096,7.90400516593
seq_015883_model_0.pdb,9390.389381173369,4.30289502846
seq_015884_model_0.pdb,9268.784746098803,7.91078730991
seq_015885_model_0.pdb,8167.047574365368,7.64490507845
seq_015886_model_0.pdb,9786.7750705609,4.65160795873
seq_015887_model_0.pdb,9701.12464525944,3.27203338803
seq_015888_model_0.pdb,10288.511743571737,5.64643739559
seq_015889_model_0.pdb,9364.776333863352,6.91190416251
seq_015890_model_0.pdb,9176.986510704444,4.21029221235
seq_015891_model_0.pdb,9281.945618681297,5.98807112693
seq_015892_model_0.pdb,9788.526671280531,3.66097750883
seq_015893_model_0.pdb,8502.869229290885,4.5138120897
seq_015894_model_0.pdb,8963.925062800809,3.52660183617
seq_015895_model_0.pdb,9718.038753642666,7.09681711917
seq_015896_model_0.pdb,9410.355122448907,6.91766180076
seq_015897_model_0.pdb,9889.91800991112,8.45190765658
seq_015898_model_0.pdb,9759.831552330066,4.83090069147
seq_015899_model_0.pdb,9246.935133165274,6.34831808833
seq_015900_model_0.pdb,9361.459662836642,8.13302027644
seq_015901_model_0.pdb,10589.520106335856,6.62161240535
seq_015902_model_0.pdb,10018.381992860344,3.1364977039
seq_015903_model_0.pdb,8836.002856807107,7.88399916278
seq_015904_model_0.pdb,9377.966450234042,3.97563126603
seq_015905_model_0.pdb,8965.95252474142,3.75983678792
seq_015906_model_0.pdb,9273.04570735627,5.09324165739
seq_015907_model_0.pdb,8315.32758353197,3.74593328321
seq_015908_model_0.pdb,9159.346599312245,5.43374965374
seq_015909_model_0.pdb,9301.817457604871,7.6995098847
seq_015910_model_0.pdb,8779.30684220512,3.93480723383
seq_015911_model_0.pdb,9867.975549976238,2.81641431349
seq_015912_model_0.pdb,9655.104461800103,3.89873696289
seq_015913_model_0.pdb,9136.0856233578,3.58381104585
seq_015914_model_0.pdb,8998.140322079817,7.60907639068
seq_015915_model_0.pdb,8528.935289546633,4.2742118
seq_015916_model_0.pdb,9771.21727767573,7.89510709965
seq_015917_model_0.pdb,8347.654449623655,6.34718385102
seq_015918_model_0.pdb,9625.028790812832,3.24777288316
seq_015919_model_0.pdb,8604.115238366314,4.35584051096
seq_015920_model_0.pdb,10078.722908685137,7.9054506824
seq_015921_model_0.pdb,10391.76301113844,6.41965156552
seq_015922_model_0.pdb,10004.896454355256,8.0142884394
seq_015923_model_0.pdb,9594.450177086945,3.35051883687
seq_015924_model_0.pdb,10067.255226791289,2.75772425861
seq_015925_model_0.pdb,9243.18747261968,7.60611663432
seq_015926_model_0.pdb,9257.28934528664,7.46288177105
seq_015927_model_0.pdb,8631.085361964306,7.50924930491
seq_015928_model_0.pdb,9159.93379757537,3.73728810037
seq_015929_model_0.pdb,9703.27412955162,5.22579836929
seq_015930_model_0.pdb,9490.271450292894,5.2312894533
seq_015931_model_0.pdb,8730.483092232698,4.225983621
seq_015932_model_0.pdb,9000.470512351416,7.47945114222
seq_015933_model_0.pdb,9700.57677309712,6.81925652428
seq_015934_model_0.pdb,9329.474026377897,6.00884521737
seq_015935_model_0.pdb,9032.784371827049,5.82377849023
seq_015936_model_0.pdb,8931.597555138684,7.47714747397
seq_015937_model_0.pdb,9318.398466348102,5.19403459257
seq_015938_model_0.pdb,10075.244308684534,7.74296908482
seq_015939_model_0.pdb,8407.122850956504,6.51198568569
seq_015940_model_0.pdb,9113.106313014809,3.86252773205
seq_015941_model_0.pdb,9055.197698400389,4.42960445922
seq_015942_model_0.pdb,9869.507747835303,5.76917526409
seq_015943_model_0.pdb,9482.58861456403,2.98056561101
seq_015944_model_0.pdb,9557.27305914258,7.74916944381
seq_015945_model_0.pdb,9436.316411877591,8.19360664555
seq_015946_model_0.pdb,9471.313741453836,5.72055549103
seq_015947_model_0.pdb,9199.701034513282,4.18674274051
seq_015948_model_0.pdb,9939.56395656364,5.79170292086
seq_015949_model_0.pdb,9358.006873149672,3.6411257683
seq_015950_model_0.pdb,9030.715904222605,8.0593915142
